100;5;0.01;0.1;0.1;0.99;0
100;5;0.01;0.1;0.1;0.999;0
100;5;0.01;0.1;0.1;1.0;0
100;5;0.01;0.1;0.5;0.99;0
100;5;0.01;0.1;0.5;0.999;0
100;5;0.01;0.1;0.5;1.0;0
100;5;0.01;0.1;1.0;0.99;0
100;5;0.01;0.1;1.0;0.999;0
100;5;0.01;0.1;1.0;1.0;0
100;5;0.01;0.9;0.1;0.99;0
100;5;0.01;0.9;0.1;0.999;0
100;5;0.01;0.9;0.1;1.0;0
100;5;0.01;0.9;0.5;0.99;0
100;5;0.01;0.9;0.5;0.999;0
100;5;0.01;0.9;0.5;1.0;0
100;5;0.01;0.9;1.0;0.99;0
100;5;0.01;0.9;1.0;0.999;0
100;5;0.01;0.9;1.0;1.0;0
100;5;0.01;0.99;0.1;0.99;0
100;5;0.01;0.99;0.1;0.999;0
100;5;0.01;0.99;0.1;1.0;0
100;5;0.01;0.99;0.5;0.99;0
100;5;0.01;0.99;0.5;0.999;0
100;5;0.01;0.99;0.5;1.0;0
100;5;0.01;0.99;1.0;0.99;0
100;5;0.01;0.99;1.0;0.999;0
100;5;0.01;0.99;1.0;1.0;0
100;5;0.01;0.999;0.1;0.99;0
100;5;0.01;0.999;0.1;0.999;0
100;5;0.01;0.999;0.1;1.0;0
100;5;0.01;0.999;0.5;0.99;0
100;5;0.01;0.999;0.5;0.999;0
100;5;0.01;0.999;0.5;1.0;0
100;5;0.01;0.999;1.0;0.99;0
100;5;0.01;0.999;1.0;0.999;0
100;5;0.01;0.999;1.0;1.0;0
100;5;0.01;1.0;0.1;0.99;0
100;5;0.01;1.0;0.1;0.999;0
100;5;0.01;1.0;0.1;1.0;0
100;5;0.01;1.0;0.5;0.99;0
100;5;0.01;1.0;0.5;0.999;0
100;5;0.01;1.0;0.5;1.0;0
100;5;0.01;1.0;1.0;0.99;0
100;5;0.01;1.0;1.0;0.999;0
100;5;0.01;1.0;1.0;1.0;0
100;5;0.1;0.1;0.1;0.99;0
100;5;0.1;0.1;0.1;0.999;0
100;5;0.1;0.1;0.1;1.0;0
100;5;0.1;0.1;0.5;0.99;0
100;5;0.1;0.1;0.5;0.999;0
100;5;0.1;0.1;0.5;1.0;0
100;5;0.1;0.1;1.0;0.99;0
100;5;0.1;0.1;1.0;0.999;0
100;5;0.1;0.1;1.0;1.0;0
100;5;0.1;0.9;0.1;0.99;0
100;5;0.1;0.9;0.1;0.999;0
100;5;0.1;0.9;0.1;1.0;0
100;5;0.1;0.9;0.5;0.99;0
100;5;0.1;0.9;0.5;0.999;0
100;5;0.1;0.9;0.5;1.0;0
100;5;0.1;0.9;1.0;0.99;0
100;5;0.1;0.9;1.0;0.999;0
100;5;0.1;0.9;1.0;1.0;0
100;5;0.1;0.99;0.1;0.99;0
100;5;0.1;0.99;0.1;0.999;0
100;5;0.1;0.99;0.1;1.0;0
100;5;0.1;0.99;0.5;0.99;0
100;5;0.1;0.99;0.5;0.999;0
100;5;0.1;0.99;0.5;1.0;0
100;5;0.1;0.99;1.0;0.99;0
100;5;0.1;0.99;1.0;0.999;0
100;5;0.1;0.99;1.0;1.0;0
100;5;0.1;0.999;0.1;0.99;0
100;5;0.1;0.999;0.1;0.999;0
100;5;0.1;0.999;0.1;1.0;0
100;5;0.1;0.999;0.5;0.99;0
100;5;0.1;0.999;0.5;0.999;0
100;5;0.1;0.999;0.5;1.0;0
100;5;0.1;0.999;1.0;0.99;0
100;5;0.1;0.999;1.0;0.999;0
100;5;0.1;0.999;1.0;1.0;0
100;5;0.1;1.0;0.1;0.99;0
100;5;0.1;1.0;0.1;0.999;0
100;5;0.1;1.0;0.1;1.0;0
100;5;0.1;1.0;0.5;0.99;0
100;5;0.1;1.0;0.5;0.999;0
100;5;0.1;1.0;0.5;1.0;0
100;5;0.1;1.0;1.0;0.99;0
100;5;0.1;1.0;1.0;0.999;0
100;5;0.1;1.0;1.0;1.0;0
100;13;0.01;0.1;0.1;0.99;0
100;13;0.01;0.1;0.1;0.999;0
100;13;0.01;0.1;0.1;1.0;0
100;13;0.01;0.1;0.5;0.99;0
100;13;0.01;0.1;0.5;0.999;0
100;13;0.01;0.1;0.5;1.0;0
